year,month,route,monthly_flight_count
2015,9,msp-mot,111
2015,9,phx-dro,51
2015,9,ict-msp,55
2015,9,den-mot,93
2015,9,den-lga,299
2015,9,aus-atl,285
2015,9,cak-tpa,30
2015,9,chs-bna,30
2015,9,dca-mke,90
2015,9,las-oma,83
2015,9,mdw-atl,440
2015,9,mke-lax,30
2015,9,pbi-dca,81
2015,9,tus-sea,30
2015,9,sea-ogg,99
2015,9,ogg-pdx,43
2015,9,atl-roa,140
2015,9,ewr-tys,27
2015,9,btv-ewr,51
2015,10,grk-dfw,242
2015,10,atl-alb,88
2015,10,atl-jan,206
2015,10,alb-ewr,36
2015,10,ord-bdl,164
2015,10,den-tul,152
2015,9,mob-dfw,85
2015,9,phx-mry,53
2015,9,pdx-slc,227
2015,9,lit-iah,153
2015,9,den-sba,58
2015,9,den-mso,70
2015,9,clt-iah,329
2015,9,mem-iah,173
2015,9,den-stl,167
2015,9,lax-bos,409
2015,9,ord-rdu,204
2015,9,bna-lax,125
2015,9,bwi-msy,58
2015,9,rdu-bwi,168
2015,9,ecp-hou,60
2015,9,oak-phx,199
2015,9,slc-bwi,81
2015,9,sjc-ord,61
2015,9,dsm-dfw,14
2015,9,bna-atl,307
2015,9,ewr-syr,27
2015,9,iah-ama,64
2015,9,oma-dtw,78
2015,9,atl-aby,78
2015,9,rdu-ttn,30
2015,9,hnl-oak,42
2015,9,dfw-gjt,85
2015,9,tpa-ttn,17
2015,9,geg-lax,3
2015,10,atl-phl,615
2015,10,sea-atl,270
2015,10,oma-atl,147
2015,10,xna-ord,249
2015,10,dfw-lit,176
2015,10,gso-dtw,27
2015,10,clt-phl,328
2015,10,ttn-rdu,30
2015,10,sna-ewr,81
2015,9,mhk-dfw,88
2015,9,sjt-dfw,141
2015,9,sgf-dfw,169
2015,9,lga-bna,249
2015,9,eyw-mia,14
2015,9,ord-mco,297
2015,9,tus-phx,94
2015,9,tul-msp,51
2015,9,mfe-iah,120
2015,9,ord-eau,60
2015,9,den-lbb,56
2015,9,iah-pit,76
2015,9,abq-pdx,26
2015,9,bwi-abq,57
2015,9,den-cmh,60
2015,9,mdw-rsw,63
2015,9,mem-bwi,30
2015,9,phx-bur,164
2015,9,stl-bna,54
2015,9,iah-rsw,41
2015,9,sfo-koa,45
2015,9,mia-phx,38
2015,9,pvd-phl,95
2015,9,hnl-sea,141
2015,9,jfk-roc,113
2015,9,jfk-pbi,120
2015,9,jfk-chs,121
2015,9,jfk-pit,24
2015,9,alb-msp,30
2015,9,hob-iah,46
2015,9,gnv-atl,194
2015,9,dtw-bmi,24
2015,9,rdu-cle,27
2015,9,ewr-pit,18
2015,10,vps-dfw,146
2015,10,lan-ord,87
2015,10,ord-okc,185
2015,10,iah-aex,84
2015,10,tus-iah,119
2015,10,iad-ord,151
2015,10,lax-ord,814
2015,8,fca-mso,1
2015,8,lax-msn,1
2015,9,ord-tol,87
2015,9,ord-bwi,281
2015,9,fat-lax,130
2015,9,slc-oma,25
2015,9,ord-cle,269
2015,9,iah-sea,170
2015,9,dal-bwi,116
2015,9,atl-cmh,288
2015,9,bwi-ecp,6
2015,9,gsp-hou,30
2015,9,ont-phx,252
2015,9,tpa-pvd,55
2015,9,tul-las,30
2015,9,koa-lax,103
2015,9,phl-pbi,60
2015,9,mci-sea,33
2015,9,jfk-btv,113
2015,9,slc-dca,54
2015,9,mqt-ord,26
2015,10,atl-btr,228
2015,10,lga-sav,25
2015,10,iah-cae,26
2015,10,rsw-cvg,36
2015,9,dfw-mob,85
2015,9,mgm-dfw,85
2015,9,lax-abq,175
2015,9,rdm-lax,8
2015,9,ord-slc,201
2015,9,ase-den,54
2015,9,den-rdm,45
2015,9,gjt-den,49
2015,9,mco-sfo,54
2015,9,dal-atl,276
2015,9,lit-las,30
2015,9,alb-mdw,58
2015,9,hou-pns,30
2015,9,las-mke,88
2015,9,mdw-gsp,52
2015,9,stl-bos,59
2015,9,sea-msp,257
2015,9,syr-atl,82
2015,9,atl-lft,112
2015,9,atl-fsm,59
2015,9,sat-dtw,26
2015,10,dfw-tys,150
2015,10,dtw-atl,447
2015,10,iah-btr,229
2015,9,sfo-oth,31
2015,9,hib-inl,30
2015,9,phx-iah,265
2015,9,den-bil,102
2015,9,phl-sfo,199
2015,9,cmh-tpa,30
2015,9,bna-cmh,55
2015,9,bna-las,83
2015,9,phx-sna,327
2015,9,sdf-mco,30
2015,9,ind-dca,78
2015,9,las-phx,453
2015,9,mdw-phx,200
2015,9,bos-san,86
2015,9,tys-ewr,27
2015,9,ttn-tpa,17
2015,9,sgf-den,39
2015,10,dfw-jln,58
2015,10,pvd-ewr,40
2015,10,pia-dtw,31
2015,9,ttn-dtw,30
2015,9,stl-ord,288
2015,9,dfw-msp,251
2015,9,msp-den,502
2015,9,atl-dfw,615
2015,9,dfw-phx,351
2015,9,msy-dtw,79
2015,9,den-psc,57
2015,9,bos-ewr,440
2015,9,iah-pdx,59
2015,9,dal-ict,52
2015,9,alb-las,30
2015,9,bdl-bwi,201
2015,9,mdw-clt,55
2015,9,oak-bur,327
2015,9,sna-dal,53
2015,9,tus-las,90
2015,9,bos-msy,30
2015,9,bos-aus,30
2015,9,jax-bos,57
2015,9,atl-buf,141
2015,9,dtw-btv,51
2015,9,lga-ind,5
2015,9,hdn-den,6
2015,10,msn-dtw,139
2015,10,atl-slc,242
2015,10,ewr-day,77
2015,10,isn-iah,26
2015,10,mke-den,207
2015,10,den-bwi,180
2015,10,sat-ewr,26
2015,10,iad-den,286
2015,8,msp-azo,2
2015,8,dtw-gso,1
2015,9,dsm-ord,255
2015,9,grr-dtw,157
2015,9,fca-den,101
2015,9,bzn-sfo,22
2015,9,sna-den,291
2015,9,den-aus,268
2015,9,atl-pbi,366
2015,9,phx-sdf,30
2015,9,mco-msy,87
2015,9,slc-dal,30
2015,9,tpa-ind,59
2015,9,cle-clt,111
2015,9,abq-sea,30
2015,9,fll-swf,30
2015,9,atl-ecp,177
2015,9,shv-atl,191
2015,9,atl-fnt,83
2015,9,msp-bzn,86
2015,9,msp-cmh,25
2015,9,ewr-bwi,34
2015,9,mlu-atl,104
2015,9,mia-tul,4
2015,10,fsd-ord,196
2015,10,gsp-atl,227
2015,10,ord-san,265
2015,10,bos-den,230
2015,8,roc-lga,23
2015,8,mia-bna,14
2015,9,cmi-ord,170
2015,9,acy-fll,60
2015,9,iah-ewr,309
2015,9,lax-ito,23
2015,9,mco-mem,30
2015,9,bhm-hou,52
2015,9,cle-bna,80
2015,9,dal-mdw,198
2015,9,pbi-isp,57
2015,9,sju-bwi,34
2015,9,rdu-mia,89
2015,9,phx-bos,119
2015,9,ewr-dtw,139
2015,9,msp-sna,78
2015,9,psc-msp,30
2015,9,pib-dfw,22
2015,9,ord-jax,30
2015,9,row-dfw,89
2015,9,myr-iag,14
2015,9,clt-stt,8
2015,10,dfw-pns,54
2015,10,atl-jfk,185
2015,10,ewr-okc,29
2015,10,grk-atl,49
2015,10,cmh-lga,117
2015,10,lga-jax,6
2015,10,chs-ord,120
2015,10,cvg-rsw,36
2015,10,ord-tpa,210
2015,10,iah-msy,308
2015,9,ord-cha,28
2015,9,xna-den,50
2015,9,den-ict,63
2015,9,ase-ord,23
2015,9,gum-hnl,30
2015,9,cmh-dca,30
2015,9,day-mco,30
2015,9,ecp-bwi,6
2015,9,las-bur,284
2015,9,mdw-tus,30
2015,9,ord-tul,189
2015,9,pbi-ord,30
2015,9,ric-clt,147
2015,9,koa-sea,30
2015,9,msy-bos,30
2015,9,anc-lgb,9
2015,9,dtw-rdu,89
2015,10,ict-dfw,59
2015,10,msp-rdu,37
2015,10,atl-ecp,185
2015,10,las-ord,429
2015,10,ord-aus,241
2015,10,phl-sfo,211
2015,9,ord-lga,874
2015,9,psp-phx,139
2015,9,ord-cho,90
2015,9,iah-slc,166
2015,9,xna-msp,47
2015,9,msp-dik,59
2015,9,iad-mco,127
2015,9,mci-lga,62
2015,9,bwi-pbi,55
2015,9,dtw-phx,219
2015,9,bdl-dfw,56
2015,9,orf-clt,85
2015,9,buf-bos,139
2015,9,pns-atl,200
2015,9,mob-iah,127
2015,9,dtw-avp,24
2015,9,hpn-atl,181
2015,9,iah-rdu,26
2015,9,mci-iad,1
2015,10,tyr-dfw,149
2015,10,iah-hob,53
2015,10,ord-lex,205
2015,10,dtw-btv,19
2015,10,ttn-clt,31
2015,10,lga-iah,219
2015,10,san-iah,148
2015,9,msp-syr,30
2015,9,ord-cmh,313
2015,9,iah-lax,383
2015,9,smf-lax,561
2015,9,msp-isn,77
2015,9,msp-fwa,30
2015,9,ewr-sfo,472
2015,9,san-sea,266
2015,9,hou-mci,55
2015,9,phx-cle,56
2015,9,fat-dfw,60
2015,9,phl-ind,48
2015,9,lgb-bos,30
2015,9,ack-jfk,57
2015,9,bdl-msp,81
2015,9,sfo-dtw,136
2015,9,slc-msp,166
2015,9,tlh-dfw,61
2015,9,lga-gso,109
2015,9,lex-iah,27
2015,9,phl-sat,18
2015,9,otz-ome,26
2015,9,dca-ack,5
2015,10,las-atl,423
2015,10,atl-pbi,382
2015,10,dtw-fwa,92
2015,9,mfr-slc,60
2015,9,sba-sfo,186
2015,9,crp-iah,161
2015,9,ord-sat,74
2015,9,den-bna,187
2015,9,den-shv,26
2015,9,ogg-sfo,119
2015,9,iah-sjc,54
2015,9,jfk-las,346
2015,9,atl-den,475
2015,9,atl-msp,435
2015,9,bdl-mdw,84
2015,9,bwi-oak,30
2015,9,dca-aus,30
2015,9,tpa-sdf,30
2015,9,phx-clt,241
2015,9,oak-ogg,60
2015,9,buf-jfk,246
2015,9,rsw-jfk,60
2015,9,msp-iad,68
2015,9,cvg-las,82
2015,9,dtw-lit,24
2015,9,sav-lga,4
2015,10,msp-roc,24
2015,10,aus-atl,299
2015,10,iah-ewr,302
2015,9,ord-roc,184
2015,9,fwa-atl,110
2015,9,cvg-mke,41
2015,9,lgb-slc,168
2015,9,boi-den,165
2015,9,sfo-smf,175
2015,9,bwi-okc,30
2015,9,bwi-rsw,64
2015,9,bwi-slc,81
2015,9,cmh-atl,287
2015,9,ric-mco,60
2015,9,dal-phl,30
2015,9,mco-jfk,449
2015,9,atl-abe,83
2015,9,roa-ord,79
2015,9,grr-ewr,53
2015,9,hnl-jfk,27
2015,9,sfo-cvg,16
2015,10,den-msp,537
2015,10,lch-iah,110
2015,10,ewr-tys,31
2015,10,atl-tul,140
2015,9,fll-msy,60
2015,9,bzn-sea,30
2015,9,fat-sfo,90
2015,9,bna-ecp,60
2015,9,bur-oak,332
2015,9,bwi-pvd,253
2015,9,phx-oak,196
2015,9,mia-rdu,89
2015,9,clt-pbi,115
2015,9,slc-jfk,144
2015,9,buf-dtw,57
2015,9,orf-msp,21
2015,9,atl-ttn,30
2015,9,mli-dtw,1
2015,10,ord-ict,211
2015,10,ord-cle,367
2015,10,flg-phx,158
2015,10,sfo-lax,1372
2015,8,dca-pwm,14
2015,8,lga-btv,1
2015,9,tol-ord,87
2015,9,dtw-sbn,125
2015,9,slc-geg,101
2015,9,slc-ont,82
2015,9,sfo-bzn,22
2015,9,den-bzn,87
2015,9,okc-lax,24
2015,9,pdx-sba,30
2015,9,hnl-lax,429
2015,9,ewr-ord,359
2015,9,lax-msy,148
2015,9,lga-mci,65
2015,9,alb-tpa,30
2015,9,pvd-tpa,54
2015,9,sea-dal,60
2015,9,dtw-bwi,217
2015,9,oma-mdw,142
2015,9,phl-phx,210
2015,9,jnu-sea,131
2015,9,mco-lga,311
2015,9,mci-slc,58
2015,9,msp-fca,30
2015,9,ewr-orf,90
2015,9,dtw-ric,82
2015,9,sux-ord,56
2015,10,day-ord,275
2015,10,mco-cle,124
2015,9,iah-las,236
2015,9,ord-stl,275
2015,9,myr-acy,30
2015,9,iah-dtw,163
2015,9,sfo-sna,378
2015,9,boi-msp,76
2015,9,ord-aus,230
2015,9,anc-ord,62
2015,9,mci-ind,54
2015,9,mdw-bos,147
2015,9,oak-mci,30
2015,9,okc-hou,108
2015,9,stl-las,140
2015,9,bwi-sfo,29
2015,9,tus-dfw,177
2015,9,mia-phl,214
2015,9,clt-abq,6
2015,9,jfk-slc,144
2015,9,rno-jfk,21
2015,9,atl-abq,86
2015,9,msp-mso,51
2015,9,atl-evv,85
2015,9,ewr-ric,95
2015,9,cvg-fll,30
2015,9,bzn-lax,20
2015,10,bwi-atl,581
2015,10,btv-ewr,106
2015,10,bos-ric,214
2015,10,san-den,418
2015,10,mem-den,86
2015,10,slc-ord,233
2015,8,fat-san,17
2015,9,evv-ord,191
2015,9,dtw-atl,431
2015,9,bos-den,220
2015,9,bur-las,279
2015,9,mdw-abq,59
2015,9,phx-atl,286
2015,9,pit-lax,20
2015,9,dsm-msp,15
2015,9,dfw-txk,86
2015,9,dtw-day,31
2015,9,bos-smf,5
2015,9,cle-bdl,14
2015,10,atl-bhm,313
2015,10,ord-chs,121
2015,10,iah-hsv,84
2015,10,iah-mem,184
2015,10,tyr-iah,78
2015,10,dtw-mdw,242
2015,10,iah-dfw,340
2015,9,fll-mco,60
2015,9,mkg-ord,60
2015,9,rdd-sfo,60
2015,9,sfo-abq,30
2015,9,lbb-aus,26
2015,9,atl-mke,279
2015,9,bna-tpa,84
2015,9,fll-alb,7
2015,9,fnt-bwi,39
2015,9,las-ama,30
2015,9,las-smf,227
2015,9,mdw-ict,56
2015,9,mdw-jax,30
2015,9,oak-mdw,112
2015,9,tpa-cak,30
2015,9,orf-dfw,60
2015,9,dfw-pit,120
2015,9,mem-dfw,33
2015,9,dsm-phx,59
2015,9,sfo-clt,166
2015,9,sat-phl,18
2015,9,pse-mco,30
2015,9,jfk-ack,57
2015,9,lex-atl,218
2015,9,gso-ewr,90
2015,9,mli-atl,88
2015,9,msp-rst,29
2015,9,hou-sju,4
2015,10,pns-dfw,54
2015,10,grr-dtw,173
2015,10,dca-slc,57
2015,10,rsw-atl,337
2015,10,roa-atl,142
2015,10,vld-atl,88
2015,10,atl-mlu,108
2015,10,dtw-ewr,121
2015,10,ord-cmh,364
2015,10,gso-ord,48
2015,10,iah-sfo,337
2015,10,lih-hnl,495
2015,10,atw-dtw,48
2015,10,sfo-sea,646
2015,10,okc-den,191
2015,9,acy-atl,30
2015,9,stt-fll,15
2015,9,bdl-ord,149
2015,9,slc-bzn,109
2015,9,aus-slc,55
2015,9,mco-bna,87
2015,9,bna-sea,38
2015,9,dsm-las,30
2015,9,ict-mdw,56
2015,9,phl-den,234
2015,9,pdx-iad,30
2015,9,jfk-sea,218
2015,9,sea-clt,84
2015,9,pdx-ogg,43
2015,9,san-ogg,34
2015,9,msn-dtw,133
2015,9,ord-sgf,156
2015,9,iah-btr,206
2015,9,lnk-ord,110
2015,9,bro-iah,98
2015,9,ito-ogg,60
2015,9,den-ogg,4
2015,10,koa-lax,105
2015,10,dtw-lga,374
2015,10,pib-dfw,22
2015,10,ord-fnt,175
2015,10,mlu-iah,84
2015,10,jan-iah,190
2015,10,mke-cle,75
2015,9,cid-dfw,27
2015,9,bur-pdx,81
2015,9,den-msn,51
2015,9,mco-alb,34
2015,9,phx-sjc,261
2015,9,den-rdu,120
2015,9,sna-phx,328
2015,9,ord-sjc,61
2015,9,bdl-clt,154
2015,9,anc-adq,47
2015,9,sju-bos,68
2015,9,jfk-mvy,19
2015,9,atl-crw,132
2015,9,san-msp,83
2015,9,msp-cle,56
2015,9,pia-dfw,82
2015,10,bro-dfw,92
2015,10,msn-msp,138
2015,10,cha-dtw,52
2015,10,tpa-den,152
2015,10,sjc-hnl,49
2015,10,hnl-lih,495
2015,9,dtw-den,270
2015,9,slc-san,197
2015,9,gjt-slc,54
2015,9,slc-psc,85
2015,9,msp-day,25
2015,9,den-gcc,56
2015,9,sfo-phl,205
2015,9,lit-phx,30
2015,9,mci-mdw,225
2015,9,bos-cak,10
2015,9,mdw-mci,226
2015,9,mdw-pdx,60
2015,9,jfk-ord,162
2015,9,dfw-aus,418
2015,9,mco-bos,205
2015,9,pwm-jfk,115
2015,9,tus-atl,60
2015,9,mco-cvg,60
2015,9,ewr-pvd,30
2015,9,dtw-abe,63
2015,9,ord-crw,53
2015,9,den-tys,13
2015,9,cle-phl,4
2015,10,ewr-grr,31
2015,10,ord-mia,377
2015,10,den-cid,72
2015,10,aus-iah,240
2015,9,dfw-sjt,141
2015,9,dfw-far,30
2015,9,las-lax,871
2015,9,ord-msy,99
2015,9,den-oma,162
2015,9,sba-den,58
2015,9,oak-lax,549
2015,9,ord-boi,60
2015,9,sna-iah,128
2015,9,sfo-ord,760
2015,9,dal-den,141
2015,9,phx-okc,59
2015,9,hou-bhm,52
2015,9,hou-las,111
2015,9,mdw-chs,59
2015,9,mdw-lga,201
2015,9,mdw-sea,89
2015,9,smf-pdx,161
2015,9,ogg-dfw,34
2015,9,jnu-sit,67
2015,9,chs-atl,306
2015,9,atl-gsp,220
2015,9,atl-cos,29
2015,9,rsw-msp,30
2015,9,dtw-alb,69
2015,9,dfw-gpt,82
2015,10,bwi-ewr,61
2015,10,iah-lrd,85
2015,10,ind-iah,79
2015,10,den-iah,421
2015,10,bna-den,228
2015,10,ogg-lih,107
2015,9,dfw-las,367
2015,9,ord-cid,238
2015,9,fsd-den,60
2015,9,ewr-okc,22
2015,9,atl-btr,217
2015,9,dal-clt,30
2015,9,mci-pdx,30
2015,9,sfo-atl,281
2015,9,den-mci,173
2015,9,las-rdu,30
2015,9,dfw-ogg,34
2015,9,pbi-dfw,60
2015,9,cdv-yak,30
2015,9,bos-lgb,30
2015,9,fll-jax,60
2015,9,atl-mdt,82
2015,9,msp-anc,55
2015,9,dca-msp,141
2015,9,dtw-roc,31
2015,9,cvg-mem,12
2015,9,cle-iad,22
2015,9,ric-iad,1
2015,10,tpa-atl,646
2015,10,lga-msp,198
2015,10,slc-sat,32
2015,10,dtw-dca,156
2015,10,mfe-iah,119
2015,10,lex-atl,230
2015,10,mco-cvg,92
2015,10,ewr-sea,119
2015,9,phx-den,611
2015,9,bwi-lax,136
2015,9,bwi-fll,308
2015,9,iah-shv,118
2015,9,sfo-psp,138
2015,9,bna-slc,30
2015,9,hln-msp,30
2015,9,inl-hib,30
2015,9,iah-phl,216
2015,9,lax-dal,227
2015,9,fll-bna,58
2015,9,mdw-lax,171
2015,9,dca-pdx,30
2015,9,iah-mob,127
2015,9,stt-ewr,2
2015,10,mke-dtw,143
2015,10,ewr-atl,474
2015,10,jfk-mia,328
2015,10,mke-msp,228
2015,10,atl-chs,312
2015,10,day-atl,118
2015,10,fll-ewr,281
2015,9,dfw-hou,177
2015,9,stl-pdx,30
2015,9,bos-sfo,355
2015,9,bwi-den,174
2015,9,sfo-dca,60
2015,9,bos-mke,56
2015,9,bwi-bdl,199
2015,9,bwi-grr,59
2015,9,pit-mdw,167
2015,9,rno-las,278
2015,9,clt-mci,110
2015,9,mht-dtw,50
2015,9,atl-tus,60
2015,9,orf-ewr,77
2015,9,ord-avp,55
2015,9,phl-stt,1
2015,10,pib-mei,31
2015,10,msp-den,534
2015,10,mco-atl,760
2015,10,atl-clt,582
2015,10,gpt-atl,116
2015,10,ewr-gso,121
2015,10,lit-dfw,176
2015,10,ord-pvd,57
2015,10,atl-gso,246
2015,10,jax-lga,6
2015,10,mco-den,264
2015,9,phx-yum,157
2015,9,sgu-den,60
2015,9,rdm-den,45
2015,9,clt-dal,30
2015,9,dal-pit,30
2015,9,den-jfk,80
2015,9,jfk-buf,245
2015,9,bos-mco,205
2015,9,hpn-mco,95
2015,9,atl-elp,74
2015,9,ewr-ind,115
2015,9,sav-ewr,60
2015,9,ord-hsv,36
2015,9,lih-phx,18
2015,10,pns-iah,120
2015,9,mhk-ord,60
2015,9,msp-dtw,249
2015,9,mci-iah,144
2015,9,msp-bis,130
2015,9,clt-ord,379
2015,9,ord-sfo,757
2015,9,atl-rdu,421
2015,9,bna-dca,92
2015,9,dfw-elp,115
2015,9,alb-clt,60
2015,9,cvg-lga,11
2015,9,lga-cvg,10
2015,9,lga-phl,16
2015,9,pit-lga,6
2015,10,xna-iah,106
2015,10,iah-crp,144
2015,10,atl-aby,87
2015,10,ord-gso,48
2015,10,den-bna,205
2015,8,msp-mli,1
2015,9,myr-pbg,4
2015,9,lax-hou,118
2015,9,bhm-bwi,55
2015,9,bna-oak,30
2015,9,bwi-day,59
2015,9,dtw-stl,128
2015,9,las-tul,30
2015,9,mke-phx,106
2015,9,pdx-mdw,60
2015,9,mia-tpa,177
2015,9,bos-oak,11
2015,9,saf-dfw,89
2015,9,mia-tlh,8
2015,10,pvd-atl,86
2015,10,atl-elp,87
2015,10,rdu-atl,465
2015,10,slc-aus,57
2015,10,slc-psc,86
2015,10,atl-pia,88
2015,10,atl-phf,114
2015,10,atl-fay,150
2015,10,den-aus,275
2015,9,cle-mco,119
2015,9,atl-tpa,631
2015,9,slc-rdm,50
2015,9,bhm-iah,130
2015,9,sea-lax,848
2015,9,atl-cid,83
2015,9,rdu-iad,47
2015,9,ewr-sat,25
2015,9,phx-lit,30
2015,9,hou-bos,68
2015,9,mco-phl,379
2015,9,slc-oak,180
2015,9,fca-msp,30
2015,9,tys-den,13
2015,9,crw-myr,3
2015,10,bdl-atl,198
2015,10,mke-ewr,108
2015,10,ord-cae,57
2015,10,ord-grr,306
2015,9,syr-ord,165
2015,9,rsw-dtw,49
2015,9,sfo-bfl,60
2015,9,slc-smf,136
2015,9,iah-mfe,121
2015,9,abq-las,115
2015,9,fll-isp,30
2015,9,las-abq,113
2015,9,mdw-sna,30
2015,9,msy-oak,30
2015,9,pdx-phx,251
2015,9,smf-san,240
2015,9,bos-phx,119
2015,9,sit-ktn,30
2015,9,buf-atl,141
2015,9,pit-jfk,25
2015,9,iah-jax,43
2015,9,iah-lex,27
2015,9,cle-rdu,27
2015,9,ord-lnk,110
2015,9,mob-ord,25
2015,9,ggg-dfw,55
2015,10,tul-dfw,239
2015,10,atl-mco,762
2015,10,msp-bzn,61
2015,10,ewr-avl,31
2015,10,iah-tys,88
2015,10,msy-den,166
2015,10,sfo-san,672
2015,9,jfk-bna,30
2015,9,mci-san,30
2015,9,atl-mdw,433
2015,9,pit-phx,82
2015,9,roc-mdw,55
2015,9,mco-san,33
2015,9,mia-mco,269
2015,9,dca-jax,61
2015,9,dtw-mht,49
2015,9,dab-atl,111
2015,9,jac-msp,14
2015,9,hsv-iah,75
2015,9,dfw-bis,30
2015,10,slc-lax,465
2015,10,atl-pwm,86
2015,10,msp-smf,57
2015,10,aex-iah,84
2015,10,grb-ord,265
2015,10,atl-myr,144
2015,10,ord-lnk,107
2015,9,bpt-dfw,84
2015,9,las-msp,233
2015,9,den-cpr,66
2015,9,den-cos,157
2015,9,rdu-tpa,55
2015,9,dal-sea,60
2015,9,msy-hou,268
2015,9,msy-mci,26
2015,9,phl-mco,378
2015,9,clt-bos,316
2015,9,phl-rdu,57
2015,9,clt-sat,11
2015,9,scc-anc,17
2015,9,sea-msy,30
2015,9,oak-hnl,42
2015,9,msp-msn,136
2015,9,lga-bgr,13
2015,9,mem-cvg,12
2015,10,atl-ewr,469
2015,10,iah-shv,118
2015,10,rst-msp,31
2015,10,oma-msp,106
2015,10,abq-iah,64
2015,10,hou-pns,31
2015,10,hou-tul,83
2015,10,lax-phx,682
2015,10,mci-tpa,31
2015,10,mdw-las,273
2015,10,stl-hou,113
2015,10,smf-mdw,36
2015,10,clt-bna,156
2015,10,jfk-iad,88
2015,10,rsw-msp,35
2015,10,ord-tol,88
2015,10,chs-dtw,22
2015,10,cvg-clt,2
2015,11,dsm-iah,55
2015,11,iah-lrd,84
2015,11,dtw-oma,89
2015,11,atl-mli,88
2015,11,lga-oma,24
2015,11,ord-tpa,231
2015,11,aus-sna,30
2015,11,day-mco,30
2015,11,tpa-cak,30
2015,11,phx-smf,282
2015,11,hou-okc,107
2015,11,mco-pit,118
2015,11,sjt-dfw,141
2015,11,hou-dfw,182
2015,11,ggg-dfw,56
2015,11,jfk-cvg,29
2015,11,sba-sea,30
2015,11,hln-den,30
2015,11,stl-mia,53
2015,11,tpa-bos,101
2015,11,ttn-fll,16
2015,11,stt-phl,18
2015,10,den-geg,128
2015,10,buf-mco,98
2015,10,bwi-mco,221
2015,10,mci-bos,57
2015,10,mco-cak,31
2015,10,mco-day,31
2015,10,dal-cmh,31
2015,10,tpa-bhm,57
2015,10,hnl-dfw,62
2015,10,dfw-rsw,84
2015,10,rdu-mia,93
2015,10,stl-mia,31
2015,10,clt-orf,108
2015,10,msy-clt,148
2015,10,dfw-mgm,88
2015,10,dtw-sav,4
2015,11,mso-slc,86
2015,11,ord-mht,37
2015,11,grr-ewr,33
2015,11,rst-msp,27
2015,11,slc-ord,263
2015,11,cvg-rsw,60
2015,11,den-hnl,30
2015,11,bos-den,223
2015,11,sfo-mco,60
2015,11,iad-msy,29
2015,11,den-fll,75
2015,11,fnt-las,30
2015,11,mco-bna,113
2015,11,ord-bis,29
2015,11,dfw-fwa,59
2015,11,dtw-azo,66
2015,11,lax-dca,88
2015,11,sju-clt,41
2015,11,bet-anc,77
2015,11,chs-bos,32
2015,11,atl-myr,86
2015,10,bos-ewr,463
2015,10,ewr-tpa,189
2015,10,ewr-dfw,230
2015,10,las-buf,62
2015,10,mco-aus,66
2015,10,dca-cmh,31
2015,10,elp-hou,84
2015,10,phx-pdx,280
2015,10,sat-las,112
2015,10,clt-pdx,23
2015,10,ewr-slc,25
2015,10,dfw-sjt,148
2015,10,gck-dfw,62
2015,10,slc-dsm,26
2015,10,ord-jac,1
2015,10,msp-sdf,20
2015,11,cvg-atl,198
2015,11,mci-msp,209
2015,11,atl-mci,311
2015,11,iah-ind,78
2015,11,txk-dfw,83
2015,11,phf-atl,113
2015,11,sfo-sea,590
2015,11,dca-stl,86
2015,11,atl-cmh,304
2015,11,pdx-smf,145
2015,11,sdf-den,34
2015,11,las-bur,265
2015,11,dfw-lga,354
2015,11,dfw-lax,587
2015,11,dfw-ama,33
2015,11,ord-avl,31
2015,11,tus-slc,86
2015,11,slc-psc,85
2015,11,pdx-ont,60
2015,11,msp-fnt,42
2015,11,clt-phx,238
2015,11,stl-sea,29
2015,11,lih-pdx,17
2015,11,mco-bqn,30
2015,11,msp-dca,160
2015,11,orf-dtw,36
2015,11,sgf-clt,52
2015,10,dfw-iad,106
2015,10,den-bil,113
2015,10,mci-mco,62
2015,10,aus-sjc,57
2015,10,bdl-las,31
2015,10,bhm-bwi,57
2015,10,mdw-okc,31
2015,10,hou-dal,594
2015,10,tpa-aus,30
2015,10,sat-tpa,31
2015,10,ord-jfk,171
2015,10,lih-phx,30
2015,10,pbi-bdl,31
2015,10,syr-jfk,117
2015,10,jfk-bqn,32
2015,10,atl-pdx,86
2015,10,lga-xna,53
2015,10,den-rap,47
2015,10,ord-boi,57
2015,10,msp-aus,5
2015,11,bis-den,112
2015,11,den-psp,80
2015,11,fll-sfo,120
2015,11,geg-den,122
2015,11,aus-bna,56
2015,11,phx-sat,85
2015,11,sfo-mke,30
2015,11,ecp-hou,55
2015,11,ict-dal,56
2015,11,ind-tpa,89
2015,11,jax-den,30
2015,11,lga-hou,85
2015,11,mdw-bna,200
2015,11,jax-ord,104
2015,11,gri-dfw,55
2015,11,cvg-mke,25
2015,11,bur-pdx,90
2015,11,sba-den,60
2015,11,den-far,108
2015,11,lax-rdu,64
2015,11,lax-anc,28
2015,11,bos-slc,51
2015,11,sjc-lih,17
2015,10,den-anc,31
2015,10,den-hnl,31
2015,10,bwi-aus,57
2015,10,ind-mci,57
2015,10,bdl-mdw,88
2015,10,okc-phx,62
2015,10,mke-dca,93
2015,10,dal-bwi,119
2015,10,fll-bdl,69
2015,10,phx-phl,221
2015,10,jax-fll,62
2015,10,tpa-bos,105
2015,10,ord-oak,31
2015,10,fca-den,62
2015,10,bzn-ord,21
